id_municipio,cbo_2002,descricao_cargo,vinc_2020,vinc_2021,vinc_2022,sal_2020,sal_2021,sal_2022,eleg_2020,eleg_2021,eleg_2022,delta_vinc_pct,delta_eleg_pct
3538709,342315,Supervisor De Carga E Descarga,96,72,60,3675.05,3770.87,4867.74,0,1,1,-37.5,
3538709,325015,Perfumista,59,63,53,2150.86,2340.41,4124.8,0,0,1,-10.2,
3538709,721115,Modelador De Metais (Fundição),29,34,45,3505.21,3269.17,3958.84,0,0,1,55.2,
3538709,241040,Consultor Jurídico,37,44,38,3650.52,3963.81,4888.39,0,0,1,2.7,
3538709,252605,Gestor Em Segurança,6,20,23,4585.97,4624.56,7719.49,0,0,1,283.3,
3538709,910115,"Supervisor De Manutenção De Bombas, Motores, Compressores E Equipamentos De Transmissão",21,21,22,4563.51,5302.43,6593.76,0,0,1,4.8,
3538709,142325,Relações Públicas,13,15,22,5010.14,5148.45,4924.01,1,1,1,69.2,0.0
3538709,214105,Arquiteto De Edificações,21,23,21,8679.97,7941.56,5602.87,6,5,1,0.0,-83.3
3538709,830105,"Mestre (Indústria De Celulose, Papel E Papelão)",23,21,21,7660.16,8678.42,9815.92,0,1,1,-8.7,
3538709,860105,Supervisor De Manutenção Eletromecânica (Utilidades),20,18,19,4884.32,5454.53,5950.61,0,0,1,-5.0,
3538709,214010,Tecnólogo Em Meio Ambiente,9,14,14,3310.75,8422.68,9347.8,1,1,1,55.6,0.0
3538709,252720,Analista De Projetos Logisticos,5,20,13,6159.34,6075.59,10261.41,0,0,1,160.0,
3538709,122105,Diretor De Produção E Operações Em Empresa Agropecuária,9,9,9,7138.97,7571.51,86915.72,1,1,1,0.0,0.0
3538709,251540,Psicólogo Do Trabalho,11,11,9,3689.66,2967.51,5149.36,0,0,1,-18.2,
3538709,318110,Desenhista Técnico (Cartografia),4,6,6,6010.88,4104.41,4477.94,1,1,1,50.0,0.0
3538709,123605,Diretor De Tecnologia Da Informação,17,8,5,4934.92,7138.6,9567.64,1,1,1,-70.6,0.0
3538709,123205,Diretor De Recursos Humanos,2,1,5,39721.53,56756.72,15413.5,2,1,1,150.0,-50.0
3538709,203225,"Pesquisador De Engenharia Metalúrgica, De Minas E De Materiais",0,2,5,,6650.0,12089.67,0,0,1,,
3538709,214260,Engenheiro Civil (Saneamento),5,4,4,7330.37,9379.13,10373.82,0,0,1,-20.0,
3538709,623415,Trabalhador Na Minhocultura,3,4,4,1326.05,1498.4,5740.7,0,0,1,33.3,
3538709,214110,Arquiteto De Interiores,4,4,4,8262.52,10786.1,8865.4,1,1,1,0.0,0.0
3538709,141725,Gerente De Crédito Imobiliário,6,3,3,2452.62,4702.76,25983.88,0,0,1,-50.0,
3538709,123310,Diretor De Marketing,4,3,3,25229.43,23025.92,24880.92,2,1,1,-25.0,-50.0
3538709,214125,Arquiteto Urbanista,4,2,2,6569.98,13549.45,18633.0,0,1,1,-50.0,
3538709,225305,Médico Citopatologista,1,1,1,13547.69,14440.25,15935.31,0,1,1,0.0,
3538709,214510,Engenheiro Químico (Indústria Química),1,1,1,22169.48,24095.21,27906.28,1,1,1,0.0,0.0
3552205,413225,Escriturário De Banco,700,670,649,8460.62,9042.53,26868.24,0,0,634,-7.3,
3552205,142605,Gerente De Pesquisa E Desenvolvimento (P&D),648,735,698,16504.79,17467.67,18957.39,476,554,612,7.7,28.6
3552205,142105,Gerente Administrativo,3931,4207,4304,5500.88,5696.1,7844.46,399,444,591,9.5,48.1
3552205,141205,Gerente De Produção E Operações,1350,1308,1492,11260.14,11547.85,12769.81,445,435,509,10.5,14.4
3552205,142320,Gerente De Vendas,1903,2176,2068,8153.16,9311.83,11997.99,358,406,478,8.7,33.5
3552205,225125,Médico Clínico,658,730,636,11347.67,11327.49,14094.99,1,4,435,-3.3,43400.0
3552205,141415,Gerente De Loja E Supermercado,2155,2253,2405,3459.95,3698.96,7859.76,0,0,399,11.6,
3552205,142305,Gerente Comercial,2374,2574,2596,5119.27,5570.29,7948.69,156,164,326,9.4,109.0
3552205,142705,Gerente De Projetos E Serviços De Manutenção,390,461,554,11492.77,11536.48,16004.94,116,186,317,42.1,173.3
3552205,410105,Supervisor Administrativo,4520,4792,5437,3695.36,4040.8,6300.75,13,93,275,20.3,2015.4
3552205,253215,Gerente De Contas - Pessoa Física E Jurídica,332,411,470,6215.57,6842.22,18301.61,0,0,258,41.6,
3552205,252105,Administrador,2436,3013,3090,5036.79,5741.0,7349.57,17,2,255,26.8,1400.0
3552205,214905,Engenheiro De Produção,736,804,652,9200.62,10805.6,12980.62,11,248,206,-11.4,1772.7
3552205,222110,Engenheiro Agrônomo,203,206,212,13215.25,14607.87,14922.95,2,201,202,4.4,10000.0
3552205,123305,Diretor Comercial,169,182,191,21856.38,24773.31,32582.65,92,106,139,13.0,51.1
3552205,214910,Engenheiro De Controle De Qualidade,344,388,310,9529.31,10747.89,14953.23,16,90,137,-9.9,756.3
3552205,314840,Inspetor De Manutenção,0,3,132,,18009.97,22067.74,0,3,132,,
3552205,203210,Pesquisador De Engenharia E Tecnologia (Outras Áreas Da Engenharia),58,57,164,7235.02,10868.08,14765.12,13,17,131,182.8,907.7
3552205,214330,Engenheiro Eletrônico De Projetos,32,168,129,12590.36,14649.4,15566.01,5,165,128,303.1,2460.0
3552205,123105,Diretor Administrativo,224,199,193,9469.14,17553.49,28128.8,53,85,123,-13.8,132.1
3552205,239410,Orientador Educacional,402,426,575,4290.86,4412.74,6891.59,0,0,120,43.0,
3552205,214405,Engenheiro Mecânico,265,359,358,9204.29,12652.3,12013.48,46,106,116,35.1,152.2
3552205,223208,Cirurgião Dentista - Clínico Geral,184,174,190,9879.4,10109.79,11665.91,0,0,110,3.3,
3552205,141710,Gerente De Agência,97,109,118,9161.86,10592.89,44026.44,0,0,110,21.6,
3552205,142205,Gerente De Recursos Humanos,348,414,423,9415.3,10282.38,10958.71,91,133,108,21.6,18.7
3552205,212405,Analista De Desenvolvimento De Sistemas,1230,1729,1667,6083.26,7029.55,8100.59,6,87,104,35.5,1633.3
3552205,141615,Gerente De Logística (Armazenagem E Distribuição),530,467,571,5439.03,6254.27,9036.95,36,50,102,7.7,183.3
3552205,214410,Engenheiro Mecânico Automotivo,1,79,105,3168.63,15986.51,16357.83,0,72,102,10400.0,
3552205,214310,Engenheiro Eletrônico,167,119,215,13828.63,15455.29,14017.96,18,106,99,28.7,450.0
3552205,142315,Gerente De Marketing,341,370,341,7924.15,8108.18,13383.59,51,53,86,0.0,68.6
3552205,142115,Gerente Financeiro,469,614,654,6048.55,6809.44,7025.21,44,64,83,39.4,88.6
3552205,351605,Técnico Em Segurança Do Trabalho,1182,1297,1524,4248.51,4533.06,5835.22,0,0,82,28.9,
3552205,141420,Gerente De Operações De Serviços De Assistência Técnica,347,427,457,7123.96,8250.56,10445.94,50,49,79,31.7,58.0
3552205,521115,Promotor De Vendas,1386,1360,1624,2858.94,3300.82,3577.3,67,62,76,17.2,13.4
3552205,142520,Gerente De Projetos De Tecnologia Da Informação,75,135,157,13042.26,12539.87,13962.53,10,18,75,109.3,650.0
3552205,252305,Secretária(O) Executiva(O),686,810,809,2995.34,5392.34,7549.85,0,42,74,17.9,
3552205,214420,Engenheiro Mecânico Industrial,77,81,107,12101.25,13291.78,14580.61,26,44,74,39.0,184.6
3552205,241005,Advogado,297,342,347,8022.52,7596.51,9248.37,63,63,71,16.8,12.7
3552205,354130,Promotor De Vendas Especializado,358,397,413,5322.69,5605.95,6645.42,38,33,69,15.4,81.6
3552205,121010,Diretor Geral De Empresa E Organizações (Exceto De Interesse Público),346,321,329,13808.08,14982.71,20653.39,64,72,68,-4.9,6.3
3552205,142405,Gerente De Compras,192,193,210,9108.34,12332.62,10840.16,55,85,68,9.4,23.6
3552205,142410,Gerente De Suprimentos,79,84,131,13283.7,14387.54,14979.98,32,39,68,65.8,112.5
3552205,212315,Administrador De Sistemas Operacionais,183,140,155,7730.86,10707.91,11574.13,52,53,67,-15.3,28.8
3552205,252210,Contador,1721,1887,1814,6154.44,6557.21,6578.84,24,44,63,5.4,162.5
3552205,141605,Gerente De Operações De Transportes,153,139,137,4930.36,5679.63,12675.78,5,8,63,-10.5,1160.0
3552205,520110,Supervisor De Vendas Comercial,1892,2142,2343,4755.99,4636.24,6145.71,34,35,61,23.8,79.4
3552205,214205,Engenheiro Civil,224,227,244,9183.42,9612.91,11427.55,28,55,59,8.9,110.7
3552205,123705,Diretor De Pesquisa E Desenvolvimento (P&D),54,62,66,36985.28,40486.23,43711.97,46,54,59,22.2,28.3
3552205,331105,Professor De Nível Médio Na Educação Infantil,83,144,167,2039.85,2346.1,7397.01,0,0,57,101.2,
3552205,253210,Gerente De Clientes Especiais (Private),67,69,64,9160.29,11947.99,18767.26,27,32,55,-4.5,103.7
3552205,252205,Auditor (Contadores E Afins),103,120,135,8506.64,9044.43,9446.97,3,14,53,31.1,1666.7
3552205,354210,Supervisor De Compras,119,114,154,6646.44,6968.74,14653.59,2,13,51,29.4,2450.0
3552205,212425,Arquiteto De Soluções De Tecnologia Da Informação,0,34,66,,10885.06,15002.87,0,1,51,,
3552205,214315,Engenheiro Eletricista De Manutenção,18,17,60,6070.21,8286.21,29295.48,2,1,46,233.3,2200.0
3552205,142335,Analista De Pesquisa De Mercado,697,1109,967,3379.79,3587.75,5009.39,0,9,45,38.7,
3552205,141410,Comerciante Varejista,641,734,855,3035.76,2993.2,7836.26,0,0,43,33.4,
3552205,410240,Supervisor De Logística,238,289,487,5019.32,6535.38,6555.98,0,0,39,104.6,
3552205,313315,Técnico De Telecomunicações (Telefonia),138,160,145,3299.57,3889.13,7530.64,0,0,36,5.1,
3552205,225140,Médico Do Trabalho,73,96,93,10656.05,10307.59,14617.86,8,10,36,27.4,350.0
3552205,950110,"Supervisor De Manutenção Eletromecânica Industrial, Comercial E Predial",160,129,180,6620.98,6915.67,9963.54,4,13,35,12.5,775.0
3552205,410205,Supervisor De Almoxarifado,659,806,815,5564.73,5787.37,5977.66,0,48,33,23.7,
3552205,313115,"Eletrotécnico Na Fabricação, Montagem E Instalação De Máquinas E Equipamentos",204,273,280,4170.99,6305.23,6318.92,2,26,33,37.3,1550.0
3552205,122205,"Diretor De Produção E Operações Da Indústria De Transformação, Extração Mineral E Utilidades",34,44,38,47672.21,61458.93,57401.16,29,39,31,11.8,6.9
3552205,313320,Técnico De Transmissão (Telecomunicações),4,34,35,3320.22,12827.97,13823.32,0,30,30,775.0,
3552205,314410,Técnico Em Manutenção De Máquinas,903,682,741,2890.52,5048.71,6264.2,0,0,29,-17.9,
3552205,231205,Professor Da  Educação De Jovens E Adultos Do Ensino Fundamental (Primeira A Quarta Série),2059,2220,2336,6488.25,6402.49,8564.93,0,0,28,13.5,
3552205,413105,Analista De Folha De Pagamento,294,374,420,3343.29,3384.39,4535.18,0,0,28,42.9,
3552205,415210,Operador De Triagem E Transbordo,36,29,32,3091.24,3810.22,19101.37,0,0,28,-11.1,
3552205,410235,Supervisor De Tesouraria,178,176,237,7468.91,7850.62,7811.11,25,34,27,33.1,8.0
3552205,241010,Advogado De Empresa,81,74,56,9458.09,9404.67,19989.19,15,10,27,-30.9,80.0
3552205,223240,Cirurgião Dentista - Ortopedista E Ortodontista,27,27,27,12481.66,12691.63,14030.16,0,0,27,0.0,
3552205,312105,Técnico De Obras Civis,442,519,421,4701.43,5326.2,4792.39,84,102,26,-4.8,-69.0
3552205,239430,Supervisor De Ensino,80,44,37,5408.86,8936.89,14167.46,0,0,26,-53.8,
3552205,142330,Analista De Negócios,627,1266,1239,3504.17,5551.52,5828.45,1,0,25,97.6,2400.0
3552205,123110,Diretor Administrativo E Financeiro,60,61,57,14316.41,13959.46,21094.61,16,18,25,-5.0,56.3
3552205,142325,Relações Públicas,30,45,56,4162.21,6505.43,12033.56,0,0,25,86.7,
3552205,950305,Supervisor De Manutenção Eletromecânica,118,109,96,8009.07,9257.18,14260.77,6,21,24,-18.6,300.0
3552205,142515,Gerente De Operação De Tecnologia Da Informação,39,87,76,12817.57,10698.45,11445.84,8,20,24,94.9,200.0
3552205,141705,Gerente De Produtos Bancários,25,40,32,13107.7,12332.52,19318.29,6,8,24,28.0,300.0
3552205,820105,Mestre De Siderurgia,84,33,32,9439.23,12611.84,14065.22,9,19,24,-61.9,166.7
3552205,142415,Gerente De Almoxarifado,88,88,113,5548.32,6377.69,6656.06,17,19,23,28.4,35.3
3552205,760605,Supervisor Das Artes Gráficas  (Indústria Editorial E Gráfica),27,32,46,6040.94,6685.5,10237.48,0,0,23,70.4,
3552205,910105,Encarregado De Manutenção Mecânica De Sistemas Operacionais,523,562,627,4554.99,4756.42,6065.73,21,26,22,19.9,4.8
3552205,234515,Professor De Ensino Superior Na Área De Pesquisa Educacional,56,56,57,8740.66,9198.66,11467.77,20,20,21,1.8,5.0
3552205,354135,Técnico De Vendas,479,469,613,4834.23,5399.86,7146.55,27,23,20,28.0,-25.9
3552205,730105,Supervisor De Montagem E Instalação Eletroeletrônica,207,218,197,6084.21,6412.29,7187.05,0,22,20,-4.8,
3552205,142505,Gerente De Infraestrutura De Tecnologia Da Informação,75,94,96,10266.84,10349.73,11265.0,22,18,20,28.0,-9.1
3552205,252545,Analista Financeiro (Instituições Financeiras),664,791,960,3636.73,3505.07,4709.71,0,0,19,44.6,
3552205,410230,Supervisor De Orçamento,88,47,123,3624.61,11443.95,6224.56,1,16,19,39.8,1800.0
3552205,234510,Professor De Ensino Superior Na Área De Orientação Educacional,17,17,19,14484.37,14241.24,16566.18,17,17,19,11.8,11.8
3552205,252405,Analista De Recursos Humanos,1367,1597,1804,4013.65,4360.95,4680.31,18,18,18,32.0,0.0
3552205,313105,Eletrotécnico,150,137,193,7076.25,4273.34,6658.14,0,0,18,28.7,
3552205,241040,Consultor Jurídico,64,74,81,8777.69,7894.69,9576.58,17,17,18,26.6,5.9
3552205,203220,Pesquisador De Engenharia Mecânica,24,22,58,9204.64,11066.08,12390.53,0,2,18,141.7,
3552205,203320,Pesquisador Em Saúde Coletiva,18,19,25,5620.4,7541.42,16684.74,0,0,18,38.9,
3552205,123115,Diretor Financeiro,55,55,71,15611.45,14601.27,12786.08,18,15,17,29.1,-5.6
3552205,373140,Coordenador De Programação,16,27,26,10287.24,10057.9,10707.31,0,0,17,62.5,
3552205,123205,Diretor De Recursos Humanos,33,25,25,22084.53,27554.31,31022.84,19,17,17,-24.2,-10.5
3552205,520105,Supervisor De Vendas De Serviços,266,281,269,3789.79,4065.15,6449.69,4,6,16,1.1,300.0
3552205,214305,Engenheiro Eletricista,106,94,105,7034.47,8338.09,7997.19,4,5,16,-0.9,300.0
3552205,317110,Desenvolvedor De Sistemas De Tecnologia Da Informação (Técnico),404,456,449,3192.61,3921.29,4859.53,1,1,15,11.1,1400.0
3552205,313130,Técnico Eletricista,459,273,291,3323.51,4032.19,4626.4,0,0,15,-36.6,
3552205,123605,Diretor De Tecnologia Da Informação,12,45,26,16986.79,8778.94,16015.91,8,12,15,116.7,87.5
3552205,353235,Chefe De Serviços Bancários,0,17,15,,5025.28,21471.98,0,0,15,,
3552205,910130,Supervisor De Manutenção De Máquinas Operatrizes E De Usinagem,38,58,59,10993.95,9536.44,9815.35,12,13,14,55.3,16.7
3552205,214435,Tecnólogo Em Fabricação Mecânica,27,26,51,9162.84,9939.99,7372.68,0,6,14,88.9,
3552205,214005,Engenheiro Ambiental,37,45,75,8472.59,11528.37,9338.4,2,14,13,102.7,550.0
3552205,212205,Engenheiro De Aplicativos Em Computação,27,52,21,11390.26,10470.5,11802.35,2,2,13,-22.2,550.0
3552205,214340,Engenheiro De Telecomunicações,30,25,18,25026.69,22618.99,53525.77,23,19,13,-40.0,-43.5
3552205,411010,Assistente Administrativo,18425,19472,20803,2096.79,2183.81,2569.49,0,0,12,12.9,
3552205,354125,Assistente De Vendas,3840,4807,5192,2217.52,2304.74,2649.39,2,2,12,35.2,500.0
3552205,710205,Mestre (Construção Civil),826,976,901,3447.91,3584.85,5116.94,0,0,12,9.1,
3552205,354140,Técnico Em Atendimento E Vendas,265,367,392,3947.46,3545.31,4526.18,0,4,12,47.9,
3552205,142310,Gerente De Comunicação,94,84,100,3826.3,8457.01,7568.65,1,12,12,6.4,1100.0
3552205,214915,Engenheiro De Segurança Do Trabalho,70,63,65,7730.33,9075.99,11136.65,2,2,12,-7.1,500.0
3552205,715415,Operador De Central De Concreto,37,38,56,2250.76,2855.33,7682.25,0,0,12,51.4,
3552205,141720,Gerente De Crédito E Cobrança,59,53,24,5160.26,7027.91,14340.3,3,3,12,-59.3,300.0
3552205,203505,Pesquisador Em Ciências Sociais E Humanas,12,12,12,9860.16,10298.54,18713.56,0,0,12,0.0,
3552205,212420,Analista De Suporte Computacional,956,1175,1402,4084.37,4073.35,4774.05,0,24,11,46.7,
3552205,131305,Diretor De Instituição Educacional Da Área Privada,164,154,162,4824.57,5625.6,8114.46,2,11,11,-1.2,450.0
3552205,142510,Gerente De Desenvolvimento De Sistemas,36,68,84,8122.16,9365.8,11404.56,6,4,11,133.3,83.3
3552205,123310,Diretor De Marketing,16,18,23,17635.37,15386.49,16596.43,6,7,11,43.8,83.3
3552205,121005,Diretor De Planejamento Estratégico,24,21,17,13717.08,15686.05,13221.4,6,6,11,-29.2,83.3
3552205,951105,Eletricista De Manutenção Eletroeletrônica,1116,1196,1284,3974.86,4255.75,4716.11,0,0,10,15.1,
3552205,395105,Técnico De Apoio Em Pesquisa E Desenvolvimento (Exceto Agropecuário E Florestal),665,562,622,6465.16,7233.57,7780.76,0,13,10,-6.5,
3552205,141305,Gerente De Produção E Operações Da Construção Civil E Obras Públicas,176,197,192,6282.82,6879.12,7780.79,14,11,10,9.1,-28.6
3552205,202110,Engenheiro De Controle E Automação,172,119,127,8673.15,10571.66,12261.35,2,1,10,-26.2,400.0
3552205,142530,Gerente De Suporte Técnico De Tecnologia Da Informação,83,82,80,7565.39,6917.36,7778.09,9,4,10,-3.6,11.1
3552205,131205,Diretor De Serviços De Saúde,36,48,21,10027.54,12791.39,16679.89,2,19,10,-41.7,400.0
3552205,351110,Chefe De Contabilidade (Técnico),25,17,13,9938.9,12825.25,18693.23,7,8,10,-48.0,42.9
3552205,391205,Inspetor De Qualidade,2766,2963,3145,3570.23,4039.35,4232.14,2,6,9,13.7,350.0
3552205,354205,Comprador,1430,1760,1983,3911.66,4665.06,5081.93,1,1,9,38.7,800.0
3552205,715615,Eletricista De Instalações,2066,2315,1423,2364.59,2520.48,3273.12,0,0,9,-31.1,
3552205,342125,Tecnólogo Em Logística De Transporte,874,1162,1308,2993.28,3690.02,4328.46,0,0,9,49.7,
3552205,391135,Técnico De Matéria-Prima E Material,234,269,208,6753.75,6028.22,6351.01,0,0,9,-11.1,
3552205,352310,Agente Fiscal De Qualidade,75,83,177,3301.52,3393.38,5882.46,0,0,9,136.0,
3552205,413205,Atendente De Agência,246,157,176,2426.98,2571.12,5616.67,0,0,9,-28.5,
3552205,950105,Supervisor De Manutenção Elétrica De Alta Tensão Industrial,65,49,58,6183.93,6740.54,9036.8,9,9,9,-10.8,0.0
3552205,215305,Piloto De Aeronaves,51,43,37,13770.55,13024.87,15330.69,9,9,9,-27.5,0.0
3552205,860110,"Supervisor De Operação De Fluidos (Distribuição, Captação, Tratamento De Água, Gases, Vapor)",31,21,31,6413.48,8670.75,11311.26,0,0,9,0.0,
3552205,724130,Instalador De Tubulações De Gás Combustível (Produção E Distribuição),12,14,25,2621.17,2141.46,6336.01,0,0,9,108.3,
3552205,122405,Diretor De Operações Comerciais (Comércio Atacadista E Varejista),32,27,17,15306.78,11535.55,35720.15,12,8,9,-46.9,-25.0
3552205,214370,Tecnólogo Em Telecomunicações,17,12,16,19495.11,19735.85,16548.47,16,6,9,-5.9,-43.8
3552205,142525,Gerente De Segurança Da Informação,6,9,12,23811.85,19638.16,25955.28,6,6,9,100.0,50.0
3552205,214280,Tecnólogo Em Construção Civil,10,8,10,10652.89,13569.15,14570.32,0,2,9,0.0,
3552205,414105,Almoxarife,9373,9315,9802,2131.59,2355.2,2635.16,0,0,8,4.6,
3552205,251215,Economista Financeiro,253,292,275,4580.78,4516.75,5267.93,3,4,8,8.7,166.7
3552205,142210,Gerente De Departamento Pessoal,206,222,240,4237.98,4794.62,5214.39,10,10,8,16.5,-20.0
3552205,413210,Caixa De Banco,123,228,231,2576.94,2886.38,7188.09,0,0,8,87.8,
3552205,223545,Enfermeiro Obstétrico,60,62,79,5494.95,5794.43,9129.29,0,0,8,31.7,
3552205,214320,Engenheiro Eletricista De Projetos,19,45,22,11731.19,5988.39,11793.51,3,3,8,15.8,166.7
3552205,313120,Técnico De Manutenção Elétrica,315,360,350,3525.79,4125.09,4975.65,0,0,7,11.1,
3552205,414115,Balanceiro,76,76,94,2264.07,2573.4,3509.37,0,0,7,23.7,
3552205,311505,Técnico De Controle De Meio Ambiente,58,57,76,6207.5,6363.89,5802.91,0,0,7,31.0,
3552205,860105,Supervisor De Manutenção Eletromecânica (Utilidades),31,20,33,5950.62,8945.14,9444.07,3,7,7,6.5,133.3
3552205,142110,Gerente De Riscos,38,41,29,9301.59,7544.81,16678.85,0,2,7,-23.7,
3552205,820125,Mestre De Laminação,26,24,11,4666.94,6195.95,13048.77,0,0,7,-57.7,
3552205,122705,Diretor Comercial Em Operações De Intermediação Financeira,21,7,8,10400.15,25136.24,189417.2,3,7,7,-61.9,133.3
3552205,203405,Pesquisador Em Ciências Agronômicas,0,0,7,,,30640.05,0,0,7,,
3552205,784105,"Embalador, A Mão",2028,1979,2410,1428.75,1482.42,1746.89,0,0,6,18.8,
3552205,813125,"Operador De Produção (Química, Petroquímica E Afins)",1972,1539,1629,2832.97,3374.21,3880.24,0,0,6,-17.4,
3552205,314110,Técnico Mecânico,602,735,882,3787.77,4023.49,4234.81,0,7,6,46.5,
3552205,317210,Técnico De Suporte Ao Usuário De Tecnologia Da Informação,266,537,604,2433.84,2556.1,3369.8,3,3,6,127.1,100.0
3552205,313310,Técnico De Rede (Telecomunicações),297,370,243,3224.31,3265.46,4167.65,0,0,6,-18.2,
3552205,511215,Cobrador De Transportes Coletivos (Exceto Trem),333,180,146,1951.62,2517.67,3868.11,0,0,6,-56.2,
3552205,780105,Supervisor De Embalagem E Etiquetagem,53,64,71,3769.02,4052.73,4506.82,0,0,6,34.0,
3552205,766220,Impressor De Rotativa,52,31,65,1675.34,2142.98,6031.54,0,0,6,25.0,
3552205,766125,Montador De Fotolito (Analógico E Digital),23,17,29,2284.59,2711.36,5770.5,0,0,6,26.1,
3552205,710220,Supervisor De Usina De Concreto,42,47,28,5262.24,5088.7,6914.03,0,0,6,-33.3,
3552205,123405,Diretor De Suprimentos,13,14,15,25951.4,27155.73,21604.58,7,7,6,15.4,-14.3
3552205,391230,Técnico Operacional De Serviços De Correios,4,4,7,8022.99,8018.81,15855.53,0,0,6,75.0,
3552205,521110,Vendedor De Comércio Varejista,23360,24180,24396,2207.57,2474.03,2949.95,3,2,5,4.4,66.7
3552205,413110,Auxiliar De Contabilidade,2081,2267,2453,2248.15,2412.13,2610.23,0,0,5,17.9,
3552205,413115,Auxiliar De Faturamento,1600,1830,1725,1912.57,2238.88,2584.87,0,0,5,7.8,
3552205,131210,Gerente De Serviços De Saúde,588,606,681,6323.34,6671.73,8340.21,0,3,5,15.8,
3552205,391215,Operador De Inspeção De Qualidade,1331,589,628,1732.0,2357.15,2876.22,0,0,5,-52.8,
3552205,720215,Mestre (Indústria De Máquinas E Outros Equipamentos Mecânicos),518,558,559,8089.72,8921.85,9934.04,25,1,5,7.9,-80.0
3552205,731135,Montador De Equipamentos Elétricos,129,176,169,2612.14,2635.12,2748.4,0,0,5,31.0,
3552205,223905,Terapeuta Ocupacional,113,114,147,3204.8,3219.37,4642.28,0,0,5,30.1,
3552205,410215,Supervisor De Contas A Pagar,60,95,79,4382.22,4450.48,4884.94,0,7,5,31.7,
3552205,214105,Arquiteto De Edificações,34,61,51,7656.37,5905.84,11369.64,4,3,5,50.0,25.0
3552205,202105,Engenheiro Mecatrônico,7,23,10,11231.8,6415.07,12193.32,0,3,5,42.9,
3552205,213405,Geólogo,5,5,7,16365.24,18777.05,19382.2,5,5,5,40.0,0.0
3552205,253205,Gerente De Captação (Fundos E Investimentos Institucionais),4,7,7,11399.24,15305.79,18355.89,1,3,5,75.0,400.0
3552205,214260,Engenheiro Civil (Saneamento),6,6,6,10099.52,10112.91,13302.22,0,0,5,0.0,
3552205,241225,Procurador Do Município,0,5,5,,22156.22,26903.0,0,5,5,,
3552205,715210,Pedreiro,2282,2732,3214,2079.83,2082.88,2849.99,0,0,4,40.8,
3552205,391125,Técnico De Planejamento De Produção,1925,2915,2257,5150.09,5495.22,5872.5,2,0,4,17.2,100.0
3552205,141510,Gerente De Restaurante,1141,1231,1329,2837.74,3234.31,5667.12,0,0,4,16.5,
3552205,524105,Vendedor Em Domicílio,743,782,991,2907.64,3201.66,3309.14,0,1,4,33.4,
3552205,318610,Desenhista Projetista Mecânico,411,509,410,7273.41,6945.55,7235.41,2,5,4,-0.2,100.0
3552205,391105,Cronoanalista,92,92,166,4767.9,4515.63,5552.86,0,0,4,80.4,
3552205,766235,Impressor Flexográfico,45,42,82,3076.39,3525.35,4544.49,0,0,4,82.2,
3552205,351730,Inspetor De Sinistros,64,92,66,2171.47,2091.4,3433.8,0,0,4,3.1,
3552205,203125,Pesquisador Em Química,47,59,56,5276.21,6188.17,6934.77,0,0,4,19.1,
3552205,111410,Dirigente Do Serviço Público Estadual E Distrital,31,40,38,4995.05,7234.43,7378.76,0,4,4,22.6,
3552205,214610,Engenheiro Metalurgista,99,57,27,19477.54,10275.34,9434.12,46,1,4,-72.7,-91.3
3552205,122615,Diretor De Operações De Serviços De Telecomunicações,17,14,20,2910.36,3251.73,6219.72,0,0,4,17.6,
3552205,123805,Diretor De Manutenção,19,9,20,18318.31,34696.64,15526.09,7,5,4,5.3,-42.9
3552205,262230,Diretor De Produção,4,9,11,3044.56,9671.31,14020.77,0,2,4,175.0,
3552205,214925,Engenheiro De Tempos E Movimentos,5,5,5,14040.54,14760.01,16904.52,4,4,4,0.0,0.0
3552205,214215,Engenheiro Civil (Edificações),2,3,5,4194.64,7364.39,25915.33,0,0,4,150.0,
3552205,342610,Supervisor De Operações Portuárias,5,27,5,6453.14,4365.5,13206.74,0,0,4,0.0,
3552205,261605,Editor De Jornal,15,4,4,3655.21,7028.1,92463.86,0,0,4,-73.3,
3552205,784205,Alimentador De Linha De Produção,22497,23245,24789,2045.19,2198.29,2442.62,0,0,3,10.2,
3552205,391210,Técnico De Garantia Da Qualidade,1606,1696,1928,3850.45,4219.91,5307.99,1,1,3,20.0,200.0
3552205,420135,Supervisor De Telemarketing E Atendimento,565,505,879,2523.76,2981.36,3062.53,0,2,3,55.6,
3552205,811770,Moldador De Plástico Por Injeção,598,688,761,2260.0,2905.56,3310.51,0,0,3,27.3,
3552205,510310,Supervisor De Vigilantes,483,491,503,5867.28,5786.25,7034.95,3,3,3,4.1,0.0
3552205,914105,"Mecânico De Manutenção De Aeronaves, Em Geral",327,282,314,5178.99,5826.8,5580.6,3,3,3,-4.0,0.0
3552205,223810,Fonoaudiólogo Geral,215,269,268,3787.41,3686.95,4517.84,0,0,3,24.7,
3552205,252525,Analista De Crédito (Instituições Financeiras),146,183,222,3557.25,2927.6,4027.29,0,0,3,52.1,
3552205,213205,Químico,80,89,74,7237.27,7242.22,9190.21,0,0,3,-7.5,
3552205,766120,Editor De Texto E Imagem,96,91,68,1977.89,2212.54,5369.39,0,0,3,-29.2,
3552205,318015,Desenhista Detalhista,75,55,59,2134.5,2683.95,3608.69,0,0,3,-21.3,
3552205,212320,Administrador Em Segurança Da Informação,49,47,40,6396.58,5248.79,8105.64,0,0,3,-18.4,
